"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-21 01:24:44.763828518 +0000 UTC m=+12522.718927259,10000,3000,3403,hashMap,789.295551ms,1.507077347s,1.91,789.295551ms,1.00,1.463422977s,1.85
2023-01-21 01:24:47.796752 +0000 UTC m=+12525.751850742,10000,3000,3404,goMap,606.107218ms,606.107218ms,1.00,801.428279ms,1.32,1.623950546s,2.68
2023-01-21 01:24:52.662063787 +0000 UTC m=+12530.617162528,10000,3000,3405,hashMap,1.389143891s,1.444658543s,1.04,1.389143891s,1.00,2.030473396s,1.46
2023-01-21 01:24:55.258591285 +0000 UTC m=+12533.213690027,10000,3000,3406,goMap,244.130747ms,244.130747ms,1.00,879.878018ms,3.60,1.471500558s,6.03
2023-01-21 01:24:59.554772845 +0000 UTC m=+12537.509871588,10000,3000,3407,hashMap,1.188732589s,1.348756733s,1.13,1.188732589s,1.00,1.757626139s,1.48
2023-01-21 01:25:02.387564253 +0000 UTC m=+12540.342662991,10000,3000,3408,syncMap,215.455868ms,1.189142987s,5.52,1.427153852s,6.62,215.455868ms,1.00
2023-01-21 01:25:06.147260257 +0000 UTC m=+12544.102105227,10000,3000,3409,hashMap,669.373666ms,1.691537858s,2.53,669.373666ms,1.00,1.397483062s,2.09
2023-01-21 01:25:09.204622779 +0000 UTC m=+12547.159467738,10000,3000,3410,syncMap,375.546558ms,1.398643325s,3.72,1.282175339s,3.41,375.546558ms,1.00
2023-01-21 01:25:13.033469421 +0000 UTC m=+12550.988314391,10000,3000,3411,hashMap,548.646808ms,1.674331405s,3.05,548.646808ms,1.00,1.604658848s,2.92
2023-01-21 01:25:15.953903226 +0000 UTC m=+12553.908748187,10000,3000,3412,hashMap,477.626916ms,860.679812ms,1.80,477.626916ms,1.00,1.580584806s,3.31
2023-01-21 01:25:20.911280779 +0000 UTC m=+12558.866125756,10000,3000,3413,goMap,1.380013404s,1.380013404s,1.00,1.423458052s,1.03,2.152671072s,1.56
2023-01-21 01:25:23.444822579 +0000 UTC m=+12561.399667541,10000,3000,3414,goMap,236.442548ms,236.442548ms,1.00,799.414972ms,3.38,1.496624103s,6.33
2023-01-21 01:25:27.666082335 +0000 UTC m=+12565.620927295,10000,3000,3415,hashMap,1.144507332s,1.296587228s,1.13,1.144507332s,1.00,1.779149772s,1.55
2023-01-21 01:25:31.457556477 +0000 UTC m=+12569.412401436,10000,3000,3416,hashMap,929.340604ms,1.3705318s,1.47,929.340604ms,1.00,1.490556974s,1.60
2023-01-21 01:25:34.763409433 +0000 UTC m=+12572.718421071,10000,3000,3417,goMap,426.989938ms,426.989938ms,1.00,1.259803761s,2.95,1.618069385s,3.79
2023-01-21 01:25:39.50336478 +0000 UTC m=+12577.458376424,10000,3000,3418,goMap,1.274830387s,1.274830387s,1.00,1.396482358s,1.10,2.06763193s,1.62
2023-01-21 01:25:41.730819912 +0000 UTC m=+12579.685831570,10000,3000,3419,goMap,233.187333ms,233.187333ms,1.00,977.897096ms,4.19,1.014995183s,4.35
2023-01-21 01:25:45.615153951 +0000 UTC m=+12583.570165589,10000,3000,3420,hashMap,1.1005233s,1.259020098s,1.14,1.1005233s,1.00,1.523604709s,1.38
2023-01-21 01:25:49.687377129 +0000 UTC m=+12587.642388767,10000,3000,3421,hashMap,1.054691039s,1.432543062s,1.36,1.054691039s,1.00,1.584031576s,1.50
2023-01-21 01:25:52.840309609 +0000 UTC m=+12590.795321246,10000,3000,3422,goMap,695.347361ms,695.347361ms,1.00,828.971288ms,1.19,1.627435953s,2.34
2023-01-21 01:25:57.278412413 +0000 UTC m=+12595.233424051,10000,3000,3423,hashMap,1.223750221s,1.403126843s,1.15,1.223750221s,1.00,1.810274607s,1.48
2023-01-21 01:25:59.722914853 +0000 UTC m=+12597.677926492,10000,3000,3424,syncMap,219.9089ms,1.287001005s,5.85,936.629403ms,4.26,219.9089ms,1.00
2023-01-21 01:26:03.22728111 +0000 UTC m=+12601.182292751,10000,3000,3425,hashMap,699.447092ms,1.307679317s,1.87,699.447092ms,1.00,1.496038353s,2.14
2023-01-21 01:26:06.164990475 +0000 UTC m=+12604.119933897,10000,3000,3426,syncMap,419.084829ms,1.346769069s,3.21,1.170731829s,2.79,419.084829ms,1.00
2023-01-21 01:26:10.797270412 +0000 UTC m=+12608.752213836,10000,3000,3427,hashMap,1.409940254s,1.569932727s,1.11,1.409940254s,1.00,1.651310612s,1.17
2023-01-21 01:26:15.443350919 +0000 UTC m=+12613.398294341,10000,3000,3428,hashMap,1.293758261s,1.429381148s,1.10,1.293758261s,1.00,1.922030906s,1.49
2023-01-21 01:26:17.810301596 +0000 UTC m=+12615.765245025,10000,3000,3429,goMap,218.792719ms,218.792719ms,1.00,562.524129ms,2.57,1.58467883s,7.24
2023-01-21 01:26:20.798221046 +0000 UTC m=+12618.753164468,10000,3000,3430,syncMap,400.879715ms,1.223703039s,3.05,1.362332245s,3.40,400.879715ms,1.00
2023-01-21 01:26:24.729160166 +0000 UTC m=+12622.684103594,10000,3000,3431,hashMap,992.289999ms,1.464511898s,1.48,992.289999ms,1.00,1.472930566s,1.48
2023-01-21 01:26:27.612296607 +0000 UTC m=+12625.567240030,10000,3000,3432,syncMap,400.803658ms,1.367061712s,3.41,1.114289543s,2.78,400.803658ms,1.00
2023-01-21 01:26:32.102279854 +0000 UTC m=+12630.057223274,10000,3000,3433,hashMap,1.435683612s,1.504900545s,1.05,1.435683612s,1.00,1.548031988s,1.08
2023-01-21 01:26:36.11765986 +0000 UTC m=+12634.072589506,10000,3000,3434,hashMap,1.084588246s,1.408586572s,1.30,1.084588246s,1.00,1.521128552s,1.40
2023-01-21 01:26:39.402640725 +0000 UTC m=+12637.357570372,10000,3000,3435,goMap,354.126991ms,354.126991ms,1.00,1.307732529s,3.69,1.621451032s,4.58
2023-01-21 01:26:44.154626138 +0000 UTC m=+12642.109555786,10000,3000,3436,goMap,1.339153951s,1.339153951s,1.00,1.386455341s,1.04,2.02536947s,1.51
2023-01-21 01:26:46.286705349 +0000 UTC m=+12644.241634998,10000,3000,3437,syncMap,215.986163ms,237.235773ms,1.10,1.677858654s,7.77,215.986163ms,1.00
2023-01-21 01:26:50.501655236 +0000 UTC m=+12648.456584885,10000,3000,3438,hashMap,780.18205ms,2.037841335s,2.61,780.18205ms,1.00,1.395760922s,1.79
2023-01-21 01:26:53.775589427 +0000 UTC m=+12651.730519075,10000,3000,3439,goMap,377.431482ms,377.431482ms,1.00,1.199627286s,3.18,1.695350221s,4.49
2023-01-21 01:26:58.80746698 +0000 UTC m=+12656.762396630,10000,3000,3440,hashMap,1.400728425s,1.412085545s,1.01,1.400728425s,1.00,2.218067923s,1.58
2023-01-21 01:27:01.168047403 +0000 UTC m=+12659.122977051,10000,3000,3441,goMap,243.13718ms,243.13718ms,1.00,717.762612ms,2.95,1.398660932s,5.75
2023-01-21 01:27:04.407348085 +0000 UTC m=+12662.362290686,10000,3000,3442,syncMap,537.268872ms,1.204244027s,2.24,1.496902438s,2.79,537.268872ms,1.00
2023-01-21 01:27:07.942114214 +0000 UTC m=+12665.897056821,10000,3000,3443,hashMap,790.890927ms,1.238098657s,1.57,790.890927ms,1.00,1.504692012s,1.90
2023-01-21 01:27:12.405997628 +0000 UTC m=+12670.360940237,10000,3000,3444,hashMap,1.195523163s,1.462847864s,1.22,1.195523163s,1.00,1.804584866s,1.51
2023-01-21 01:27:14.678447774 +0000 UTC m=+12672.633390378,10000,3000,3445,goMap,226.973731ms,226.973731ms,1.00,609.75863ms,2.69,1.434546978s,6.32
2023-01-21 01:27:19.473718079 +0000 UTC m=+12677.428660683,10000,3000,3446,goMap,1.249128484s,1.249128484s,1.00,1.426037861s,1.14,2.119160844s,1.70
2023-01-21 01:27:21.81959331 +0000 UTC m=+12679.774535916,10000,3000,3447,goMap,243.636323ms,243.636323ms,1.00,837.393834ms,3.44,1.263714601s,5.19
2023-01-21 01:27:26.178150063 +0000 UTC m=+12684.133092667,10000,3000,3448,hashMap,1.260694483s,1.312946779s,1.04,1.260694483s,1.00,1.783986803s,1.42
2023-01-21 01:27:28.792604392 +0000 UTC m=+12686.747546997,10000,3000,3449,hashMap,199.012824ms,1.112358372s,5.59,199.012824ms,1.00,1.302071511s,6.54
2023-01-21 01:27:32.35232683 +0000 UTC m=+12690.307269434,10000,3000,3450,hashMap,644.676328ms,1.380725389s,2.14,644.676328ms,1.00,1.533342905s,2.38
2023-01-21 01:27:35.53613929 +0000 UTC m=+12693.491168806,10000,3000,3451,goMap,271.450074ms,271.450074ms,1.00,1.318122147s,4.86,1.59326202s,5.87
2023-01-21 01:27:40.402641427 +0000 UTC m=+12698.357670942,10000,3000,3452,hashMap,1.385865936s,1.476368743s,1.07,1.385865936s,1.00,2.003289513s,1.45
2023-01-21 01:27:42.791956153 +0000 UTC m=+12700.746985668,10000,3000,3453,goMap,234.37494ms,234.37494ms,1.00,636.723073ms,2.72,1.517192029s,6.47
2023-01-21 01:27:47.203561215 +0000 UTC m=+12705.158590727,10000,3000,3454,hashMap,1.13963794s,1.422903155s,1.25,1.13963794s,1.00,1.84810174s,1.62
2023-01-21 01:27:49.792553435 +0000 UTC m=+12707.747582949,10000,3000,3455,syncMap,214.500592ms,1.256357679s,5.86,1.116835924s,5.21,214.500592ms,1.00
2023-01-21 01:27:54.539229472 +0000 UTC m=+12712.494258988,10000,3000,3456,hashMap,1.403267542s,1.463414011s,1.04,1.403267542s,1.00,1.879009605s,1.34
2023-01-21 01:27:58.101889069 +0000 UTC m=+12716.056918587,10000,3000,3457,syncMap,749.694532ms,1.444981775s,1.93,1.366776373s,1.82,749.694532ms,1.00
2023-01-21 01:28:01.117101963 +0000 UTC m=+12719.072131479,10000,3000,3458,hashMap,589.236674ms,1.455221033s,2.47,589.236674ms,1.00,969.477431ms,1.65
2023-01-21 01:28:04.526626187 +0000 UTC m=+12722.481711494,10000,3000,3459,goMap,478.467324ms,478.467324ms,1.00,1.494438248s,3.12,1.435686961s,3.00
2023-01-21 01:28:07.021906059 +0000 UTC m=+12724.976991360,10000,3000,3460,syncMap,203.026135ms,1.276884214s,6.29,1.014306916s,5.00,203.026135ms,1.00
2023-01-21 01:28:11.376405453 +0000 UTC m=+12729.331490754,10000,3000,3461,goMap,1.279637387s,1.279637387s,1.00,1.370791506s,1.07,1.703154862s,1.33
2023-01-21 01:28:14.381395554 +0000 UTC m=+12732.336480854,10000,3000,3462,syncMap,343.046348ms,1.21275622s,3.54,1.448226602s,4.22,343.046348ms,1.00
2023-01-21 01:28:18.441789304 +0000 UTC m=+12736.396874613,10000,3000,3463,hashMap,857.852461ms,1.727991901s,2.01,857.852461ms,1.00,1.473564817s,1.72
2023-01-21 01:28:21.605112814 +0000 UTC m=+12739.560198132,10000,3000,3464,syncMap,602.514118ms,1.347325066s,2.24,1.212258144s,2.01,602.514118ms,1.00
2023-01-21 01:28:26.194319306 +0000 UTC m=+12744.149404608,10000,3000,3465,goMap,1.304672844s,1.304672844s,1.00,1.502822733s,1.15,1.780222072s,1.36
2023-01-21 01:28:30.911840653 +0000 UTC m=+12748.866925954,10000,3000,3466,hashMap,1.373942772s,1.471409368s,1.07,1.373942772s,1.00,1.871110722s,1.36
2023-01-21 01:28:33.384710037 +0000 UTC m=+12751.339795336,10000,3000,3467,goMap,274.320063ms,274.320063ms,1.00,606.475046ms,2.21,1.591061734s,5.80
2023-01-21 01:28:37.723609506 +0000 UTC m=+12755.677755824,10000,3000,3468,hashMap,1.183884188s,1.329766346s,1.12,1.183884188s,1.00,1.82338192s,1.54
2023-01-21 01:28:40.166000368 +0000 UTC m=+12758.120146687,10000,3000,3469,goMap,260.433303ms,260.433303ms,1.00,1.785144789s,6.85,388.266428ms,1.49
2023-01-21 01:28:44.36013556 +0000 UTC m=+12762.314281881,10000,3000,3470,hashMap,808.577075ms,1.848328031s,2.29,808.577075ms,1.00,1.536095316s,1.90
2023-01-21 01:28:47.388514728 +0000 UTC m=+12765.342661045,10000,3000,3471,syncMap,414.426627ms,1.323271872s,3.19,1.289566502s,3.11,414.426627ms,1.00
2023-01-21 01:28:51.019399351 +0000 UTC m=+12768.973545669,10000,3000,3472,hashMap,566.986237ms,1.68531022s,2.97,566.986237ms,1.00,1.377596233s,2.43
2023-01-21 01:28:53.873630287 +0000 UTC m=+12771.827776605,10000,3000,3473,syncMap,410.330583ms,1.324887105s,3.23,1.117964211s,2.72,410.330583ms,1.00
2023-01-21 01:28:58.646204051 +0000 UTC m=+12776.600350367,10000,3000,3474,hashMap,1.405980572s,1.515052069s,1.08,1.405980572s,1.00,1.850601457s,1.32
2023-01-21 01:29:01.567454546 +0000 UTC m=+12779.521600864,10000,3000,3475,syncMap,278.638176ms,1.182409639s,4.24,1.459182543s,5.24,278.638176ms,1.00
2023-01-21 01:29:05.666862302 +0000 UTC m=+12783.621733130,10000,3000,3476,hashMap,711.813965ms,1.874439521s,2.63,711.813965ms,1.00,1.512617421s,2.13
2023-01-21 01:29:08.856697807 +0000 UTC m=+12786.811568629,10000,3000,3477,syncMap,214.230667ms,1.44317025s,6.74,1.531160048s,7.15,214.230667ms,1.00
2023-01-21 01:29:12.744890619 +0000 UTC m=+12790.699761441,10000,3000,3478,hashMap,720.216831ms,1.715572713s,2.38,720.216831ms,1.00,1.451386593s,2.02
2023-01-21 01:29:15.636362234 +0000 UTC m=+12793.591233056,10000,3000,3479,syncMap,246.930523ms,1.402778613s,5.68,1.240612582s,5.02,246.930523ms,1.00
2023-01-21 01:29:19.423533988 +0000 UTC m=+12797.378404811,10000,3000,3480,hashMap,528.137872ms,1.81882168s,3.44,528.137872ms,1.00,1.439217991s,2.73
2023-01-21 01:29:21.417359731 +0000 UTC m=+12799.372230554,10000,3000,3481,goMap,219.484332ms,219.484332ms,1.00,580.98612ms,2.65,1.192391659s,5.43
2023-01-21 01:29:24.817128771 +0000 UTC m=+12802.771999593,10000,3000,3482,hashMap,193.375963ms,1.839111594s,9.51,193.375963ms,1.00,1.366221903s,7.07
2023-01-21 01:29:28.465723507 +0000 UTC m=+12806.420594329,10000,3000,3483,hashMap,806.110648ms,1.296613015s,1.61,806.110648ms,1.00,1.544875878s,1.92
2023-01-21 01:29:31.16016715 +0000 UTC m=+12809.115037972,10000,3000,3484,syncMap,306.893215ms,1.284221122s,4.18,1.102362036s,3.59,306.893215ms,1.00
2023-01-21 01:29:33.852920867 +0000 UTC m=+12811.807791689,10000,3000,3485,syncMap,199.307353ms,1.395137233s,7.00,1.097374642s,5.51,199.307353ms,1.00
2023-01-21 01:29:37.160666934 +0000 UTC m=+12815.115670669,10000,3000,3486,hashMap,728.607241ms,1.110969781s,1.52,728.607241ms,1.00,1.467377387s,2.01
2023-01-21 01:29:40.411039894 +0000 UTC m=+12818.366043629,10000,3000,3487,syncMap,530.758727ms,1.443239155s,2.72,1.275290064s,2.40,530.758727ms,1.00
2023-01-21 01:29:44.100694367 +0000 UTC m=+12822.055698104,10000,3000,3488,hashMap,571.870945ms,1.60818861s,2.81,571.870945ms,1.00,1.508616507s,2.64
2023-01-21 01:29:47.561865158 +0000 UTC m=+12825.516868892,10000,3000,3489,syncMap,804.298292ms,1.310913754s,1.63,1.34502451s,1.67,804.298292ms,1.00
2023-01-21 01:29:50.34912334 +0000 UTC m=+12828.304127082,10000,3000,3490,hashMap,637.380038ms,1.190831485s,1.87,637.380038ms,1.00,957.840911ms,1.50
2023-01-21 01:29:53.797015365 +0000 UTC m=+12831.752019101,10000,3000,3491,goMap,472.917818ms,472.917818ms,1.00,1.503696849s,3.18,1.470227997s,3.11
2023-01-21 01:29:56.19783212 +0000 UTC m=+12834.152835857,10000,3000,3492,syncMap,213.613743ms,1.255240504s,5.88,930.94862ms,4.36,213.613743ms,1.00
2023-01-21 01:30:00.713980157 +0000 UTC m=+12838.668983894,10000,3000,3493,goMap,1.384671586s,1.384671586s,1.00,1.446905237s,1.04,1.683611131s,1.22
2023-01-21 01:30:05.72958496 +0000 UTC m=+12843.684684145,10000,3000,3494,goMap,1.467562962s,1.467562962s,1.00,1.476761825s,1.01,2.070416379s,1.41
2023-01-21 01:30:08.134761765 +0000 UTC m=+12846.089860952,10000,3000,3495,goMap,268.742069ms,268.742069ms,1.00,621.472731ms,2.31,1.513975073s,5.63
2023-01-21 01:30:12.681974551 +0000 UTC m=+12850.637073736,10000,3000,3496,goMap,1.275899969s,1.275899969s,1.00,1.302778518s,1.02,1.967548684s,1.54
2023-01-21 01:30:14.992700699 +0000 UTC m=+12852.947799885,10000,3000,3497,goMap,253.597595ms,253.597595ms,1.00,1.750535457s,6.90,305.504134ms,1.20
2023-01-21 01:30:18.135745278 +0000 UTC m=+12856.090844470,10000,3000,3498,syncMap,488.449079ms,1.909807806s,3.91,743.640675ms,1.52,488.449079ms,1.00
2023-01-21 01:30:21.14612968 +0000 UTC m=+12859.101228864,10000,3000,3499,hashMap,598.399067ms,995.740316ms,1.66,598.399067ms,1.00,1.415188216s,2.36
2023-01-21 01:30:25.842790891 +0000 UTC m=+12863.797890075,10000,3000,3500,goMap,1.319402417s,1.319402417s,1.00,1.330898094s,1.01,1.985697306s,1.50
2023-01-21 01:30:27.924450477 +0000 UTC m=+12865.879549659,10000,3000,3501,goMap,254.827813ms,254.827813ms,1.00,579.96922ms,2.28,1.24588999s,4.89
2023-01-21 01:30:30.790697211 +0000 UTC m=+12868.745796399,10000,3000,3502,hashMap,422.881462ms,998.192716ms,2.36,422.881462ms,1.00,1.444043612s,3.41
2023-01-21 01:30:34.585893928 +0000 UTC m=+12872.540921728,10000,3000,3503,hashMap,894.896749ms,1.463685032s,1.64,894.896749ms,1.00,1.435416032s,1.60
2023-01-21 01:30:37.404186322 +0000 UTC m=+12875.359214119,10000,3000,3504,syncMap,317.226514ms,1.288211454s,4.06,1.211691984s,3.82,317.226514ms,1.00
2023-01-21 01:30:42.097463995 +0000 UTC m=+12880.052491793,10000,3000,3505,hashMap,1.334983613s,1.543545173s,1.16,1.334983613s,1.00,1.813605007s,1.36
2023-01-21 01:30:46.693540547 +0000 UTC m=+12884.648568362,10000,3000,3506,hashMap,1.242367063s,1.317468696s,1.06,1.242367063s,1.00,2.035091319s,1.64
2023-01-21 01:30:48.990729325 +0000 UTC m=+12886.945757129,10000,3000,3507,goMap,263.098736ms,263.098736ms,1.00,520.546826ms,1.98,1.512515982s,5.75
2023-01-21 01:30:53.379550068 +0000 UTC m=+12891.334577883,10000,3000,3508,hashMap,1.204140499s,1.34036139s,1.11,1.204140499s,1.00,1.84337265s,1.53
2023-01-21 01:30:56.298732495 +0000 UTC m=+12894.253760293,10000,3000,3509,goMap,661.604813ms,661.604813ms,1.00,692.676276ms,1.05,1.563424939s,2.36
2023-01-21 01:31:00.873384214 +0000 UTC m=+12898.828412013,10000,3000,3510,goMap,1.396403213s,1.396403213s,1.00,1.455961473s,1.04,1.721288864s,1.23
2023-01-21 01:31:03.884776618 +0000 UTC m=+12901.839804415,10000,3000,3511,goMap,271.459725ms,271.459725ms,1.00,1.246603636s,4.59,1.492306388s,5.50
2023-01-21 01:31:07.478805957 +0000 UTC m=+12905.433927310,10000,3000,3512,syncMap,1.101162466s,1.363430232s,1.24,1.128157329s,1.02,1.101162466s,1.00
2023-01-21 01:31:11.242595965 +0000 UTC m=+12909.197717304,10000,3000,3513,goMap,657.378575ms,657.378575ms,1.00,1.525652445s,2.32,1.579179447s,2.40
2023-01-21 01:31:16.093662961 +0000 UTC m=+12914.048784302,10000,3000,3514,hashMap,1.415229525s,1.439535994s,1.02,1.415229525s,1.00,1.99532767s,1.41
2023-01-21 01:31:18.403490911 +0000 UTC m=+12916.358612252,10000,3000,3515,syncMap,223.871288ms,268.820112ms,1.20,1.816123615s,8.11,223.871288ms,1.00
2023-01-21 01:31:22.092670399 +0000 UTC m=+12920.047791748,10000,3000,3516,hashMap,906.72398ms,1.838307219s,2.03,906.72398ms,1.00,943.079594ms,1.04
2023-01-21 01:31:25.947500807 +0000 UTC m=+12923.902622149,10000,3000,3517,goMap,779.804624ms,779.804624ms,1.00,1.432669341s,1.84,1.641298128s,2.10
2023-01-21 01:31:30.768950485 +0000 UTC m=+12928.724071824,10000,3000,3518,goMap,1.367898296s,1.367898296s,1.00,1.414369217s,1.03,2.038253573s,1.49
2023-01-21 01:31:33.167673526 +0000 UTC m=+12931.122794867,10000,3000,3519,goMap,236.184793ms,236.184793ms,1.00,632.349549ms,2.68,1.529246273s,6.47
2023-01-21 01:31:37.885923438 +0000 UTC m=+12935.841002822,10000,3000,3520,goMap,1.331648007s,1.331648007s,1.00,1.401133424s,1.05,1.984366389s,1.49
2023-01-21 01:31:40.193188012 +0000 UTC m=+12938.148267389,10000,3000,3521,syncMap,253.841151ms,308.599342ms,1.22,1.743712737s,6.87,253.841151ms,1.00
2023-01-21 01:31:44.537863525 +0000 UTC m=+12942.492942902,10000,3000,3522,hashMap,845.670696ms,2.051769901s,2.43,845.670696ms,1.00,1.446195078s,1.71
2023-01-21 01:31:47.376178192 +0000 UTC m=+12945.331257570,10000,3000,3523,syncMap,212.477044ms,1.330602759s,6.26,1.294068192s,6.09,212.477044ms,1.00
2023-01-21 01:31:51.170499636 +0000 UTC m=+12949.125579014,10000,3000,3524,hashMap,543.406635ms,1.806428243s,3.32,543.406635ms,1.00,1.443505942s,2.66
2023-01-21 01:31:54.030737612 +0000 UTC m=+12951.985816988,10000,3000,3525,syncMap,336.434027ms,1.315185237s,3.91,1.207649348s,3.59,336.434027ms,1.00
2023-01-21 01:31:58.301536171 +0000 UTC m=+12956.256615550,10000,3000,3526,syncMap,1.366746143s,1.49236911s,1.09,1.410557264s,1.03,1.366746143s,1.00
2023-01-21 01:32:01.069885079 +0000 UTC m=+12959.024964457,10000,3000,3527,goMap,247.331338ms,247.331338ms,1.00,1.116373566s,4.51,1.403660405s,5.68
2023-01-21 01:32:04.269943637 +0000 UTC m=+12962.225228983,10000,3000,3528,hashMap,517.857481ms,919.061161ms,1.77,517.857481ms,1.00,1.761888674s,3.40
2023-01-21 01:32:09.624057944 +0000 UTC m=+12967.579343291,10000,3000,3529,goMap,1.333700774s,1.333700774s,1.00,1.549157534s,1.16,2.47033833s,1.85
2023-01-21 01:32:12.11422094 +0000 UTC m=+12970.069506288,10000,3000,3530,goMap,233.994414ms,233.994414ms,1.00,734.355275ms,3.14,1.520808473s,6.50
2023-01-21 01:32:15.403026641 +0000 UTC m=+12973.358311986,10000,3000,3531,syncMap,591.220545ms,1.235534682s,2.09,1.460921643s,2.47,591.220545ms,1.00
2023-01-21 01:32:18.99632281 +0000 UTC m=+12976.951608156,10000,3000,3532,hashMap,829.123399ms,1.25482454s,1.51,829.123399ms,1.00,1.504070604s,1.81
2023-01-21 01:32:23.278412016 +0000 UTC m=+12981.233697366,10000,3000,3533,hashMap,1.152651659s,1.294689555s,1.12,1.152651659s,1.00,1.833772338s,1.59
2023-01-21 01:32:25.789277448 +0000 UTC m=+12983.744562794,10000,3000,3534,syncMap,206.295615ms,1.269571052s,6.15,1.033991904s,5.01,206.295615ms,1.00
2023-01-21 01:32:30.325894067 +0000 UTC m=+12988.281179415,10000,3000,3535,hashMap,1.393035693s,1.404382777s,1.01,1.393035693s,1.00,1.738212714s,1.25
2023-01-21 01:32:33.147714731 +0000 UTC m=+12991.103000077,10000,3000,3536,syncMap,233.90656ms,1.033592051s,4.42,1.553240981s,6.64,233.90656ms,1.00
2023-01-21 01:32:37.294370222 +0000 UTC m=+12995.249487121,10000,3000,3537,hashMap,1.208083814s,1.354701003s,1.12,1.208083814s,1.00,1.582685349s,1.31
2023-01-21 01:32:39.722481664 +0000 UTC m=+12997.677598576,10000,3000,3538,goMap,213.457386ms,213.457386ms,1.00,1.839910834s,8.62,373.651117ms,1.75
2023-01-21 01:32:44.022362422 +0000 UTC m=+13001.977479324,10000,3000,3539,hashMap,867.95835ms,1.905516106s,2.20,867.95835ms,1.00,1.525007833s,1.76
2023-01-21 01:32:46.967885857 +0000 UTC m=+13004.923002756,10000,3000,3540,syncMap,265.197735ms,1.336732576s,5.04,1.342204671s,5.06,265.197735ms,1.00
2023-01-21 01:32:50.813328209 +0000 UTC m=+13008.768445110,10000,3000,3541,hashMap,822.569297ms,1.582913444s,1.92,822.569297ms,1.00,1.438925559s,1.75
2023-01-21 01:32:53.814573939 +0000 UTC m=+13011.769690842,10000,3000,3542,hashMap,423.97451ms,1.100419509s,2.60,423.97451ms,1.00,1.475621299s,3.48
2023-01-21 01:32:58.261546756 +0000 UTC m=+13016.216663669,10000,3000,3543,hashMap,1.199928764s,1.376731217s,1.15,1.199928764s,1.00,1.869262344s,1.56
2023-01-21 01:33:00.455287461 +0000 UTC m=+13018.410404361,10000,3000,3544,goMap,219.378255ms,219.378255ms,1.00,1.709178269s,7.79,264.136673ms,1.20
2023-01-21 01:33:04.927873392 +0000 UTC m=+13022.882929244,10000,3000,3545,hashMap,933.195582ms,2.088242293s,2.24,933.195582ms,1.00,1.449947389s,1.55
